pitcher,game_date,IP,ER,R,H,BB,SO,Pit,rest_days,opp_ops,is_home,avg_ip_last3,avg_er_last3,opp_team,Team,season_era,season_whip,hand
Corbin Burnes,2024/8/16 00:00,4,8,8,10,3,7,95,6,0.741,1,5,5,BOS,,2.92,1.1,R
Corbin Burnes,2024/8/22 00:00,5.2,5,6,8,2,2,94,6,0.741,1,5.07,5.33,HOU,,2.92,1.1,R
Corbin Burnes,2024/8/28 00:00,5,1,6,5,0,4,94,6,0.781,0,4.73,4.67,LAD,,2.92,1.1,R
Corbin Burnes,2024/9/2 00:00,5,1,2,6,1,4,89,5,0.618,1,5.07,2.33,CWS,,2.92,1.1,R
Corbin Burnes,2024/9/8 00:00,6,2,2,7,2,3,93,6,0.669,1,5.33,1.33,TB,,2.92,1.1,R
Corbin Burnes,2024/9/14 00:00,7,0,0,2,1,7,97,6,0.685,0,6,1,DET,,2.92,1.1,R
Corbin Burnes,2024/9/20 00:00,7,0,0,3,3,8,91,6,0.685,1,6.67,0.67,DET,,2.92,1.1,R
Corbin Burnes,2024/9/26 00:00,5,1,1,2,1,9,69,6,0.761,0,6.33,0.33,NYY,,2.92,1.1,R
Corbin Burnes,2024/10/1 00:00,8,1,1,5,1,3,84,5,0.71,1,6.67,0.67,KC,,2.92,1.1,R
Cristian Javier,2024/3/29 00:00,6,0,0,4,1,6,90,5,0.761,1,6,0,NYY,,3.89,1.41,R
Cristian Javier,2024/4/3 00:00,5,0,0,1,5,3,97,5,0.703,1,5.5,0,TOR,,3.89,1.41,R
Cristian Javier,2024/4/9 00:00,5.1,2,3,5,3,4,93,6,0.71,0,5.37,0.67,KC,,3.89,1.41,R
Cristian Javier,2024/4/14 00:00,7,2,2,5,2,5,89,5,0.686,1,5.7,1.33,TEX,,3.89,1.41,R
Cristian Javier,2024/5/11 00:00,1.1,7,7,5,4,0,50,27,0.685,0,4.4,3.67,DET,,3.89,1.41,R
Cristian Javier,2024/5/16 00:00,6,0,0,2,1,8,80,5,0.694,1,4.7,3,OAK,,3.89,1.41,R
Cristian Javier,2024/5/21 00:00,4,4,4,8,3,1,71,5,0.671,1,3.7,3.67,LAA,,3.89,1.41,R
Cristian Mena,2024/7/3 00:00,3,4,4,4,3,2,70,5,0.781,0,3,4,LAD,,12,2.33,R
Dakota Hudson,2024/4/1 00:00,5.1,0,3,4,2,2,85,5,0.71,0,5.1,0,CHC,,6.17,1.67,R
Dakota Hudson,2024/4/7 00:00,6,3,3,7,1,4,88,6,0.669,1,5.55,1.5,TB,,6.17,1.67,R
Dakota Hudson,2024/4/13 00:00,6,5,5,5,3,5,102,6,0.703,0,5.7,2.67,TOR,,6.17,1.67,R
Dakota Hudson,2024/4/20 00:00,4,4,4,7,5,1,91,7,0.687,1,5.33,4,SEA,,6.17,1.67,R
Dakota Hudson,2024/4/25 00:00,3.1,6,6,6,4,4,73,5,0.745,1,4.37,5,SD,,6.17,1.67,R
Dakota Hudson,2024/5/1 00:00,5.2,2,2,5,2,2,78,6,0.678,0,4.1,4,MIA,,6.17,1.67,R
Dakota Hudson,2024/5/7 00:00,3.2,4,4,5,5,2,95,6,0.701,1,3.83,4,SF,,6.17,1.67,R
Dakota Hudson,2024/5/13 00:00,5.2,3,3,3,3,3,83,6,0.745,0,4.53,3,SD,,6.17,1.67,R
Dakota Hudson,2024/5/19 00:00,4.2,2,3,5,2,3,81,6,0.701,0,4.2,3,SF,,6.17,1.67,R
Dakota Hudson,2024/5/25 00:00,6,2,2,5,1,2,87,6,0.75,1,5.13,2.33,PHI,,6.17,1.67,R
Dakota Hudson,2024/5/31 00:00,7,1,1,4,1,3,101,6,0.781,0,5.73,1.67,LAD,,6.17,1.67,R
Dakota Hudson,2024/6/5 00:00,4.1,4,4,5,4,4,81,5,0.693,1,5.7,2.33,CIN,,6.17,1.67,R
Dakota Hudson,2024/6/10 00:00,6.2,1,2,4,2,1,75,5,0.726,0,5.77,2,MIN,,6.17,1.67,R
Dakota Hudson,2024/6/16 00:00,5.1,3,3,7,1,5,94,6,0.672,1,5.13,2.67,PIT,,6.17,1.67,R
Dakota Hudson,2024/6/21 00:00,3,8,8,11,2,0,66,5,0.684,1,4.77,4,WSH,,6.17,1.67,R
Dakota Hudson,2024/6/28 00:00,5,5,5,6,5,3,78,7,0.618,0,4.37,5.33,CWS,,6.17,1.67,R
Dakota Hudson,2024/7/3 00:00,4.2,3,3,7,3,4,90,5,0.729,1,4.07,5.33,MIL,,6.17,1.67,R
Dakota Hudson,2024/8/10 00:00,2.2,5,5,3,4,1,64,38,0.724,1,3.8,4.33,ATL,,6.17,1.67,R
Dallas Keuchel,2024/6/26 00:00,4,5,5,8,1,4,71,5,0.686,1,4,5,TEX,,5.4,1.86,L
Dallas Keuchel,2024/7/2 00:00,5.1,2,2,4,2,5,78,6,0.704,0,4.55,3.5,COL,,5.4,1.86,L
Dallas Keuchel,2024/7/7 00:00,4.1,0,0,3,5,0,94,5,0.781,0,4.4,2.33,LAD,,5.4,1.86,L
Dallas Keuchel,2024/7/13 00:00,3,3,3,8,0,2,65,6,0.684,1,4.07,1.67,WSH,,5.4,1.86,L
Dane Dunning,2024/4/1 00:00,6.1,3,3,3,4,7,93,5,0.669,0,6.1,3,TB,,5.31,1.44,R
Dane Dunning,2024/4/7 00:00,6.2,3,3,4,3,7,97,6,0.741,1,6.15,3,HOU,,5.31,1.44,R
Dane Dunning,2024/4/12 00:00,5,3,3,5,2,3,80,5,0.741,0,5.77,3,HOU,,5.31,1.44,R
Dane Dunning,2024/4/17 00:00,5,1,2,3,4,5,97,5,0.685,0,5.4,2.33,DET,,5.31,1.44,R
Dane Dunning,2024/4/23 00:00,4.1,4,4,4,3,7,89,6,0.687,1,4.7,2.67,SEA,,5.31,1.44,R
Dane Dunning,2024/4/28 00:00,5.1,1,2,3,0,10,69,5,0.693,1,4.73,2,CIN,,5.31,1.44,R
Dane Dunning,2024/5/4 00:00,4.2,2,2,4,1,4,79,6,0.71,0,4.47,2.33,KC,,5.31,1.44,R
Dane Dunning,2024/5/22 00:00,3.1,3,5,4,1,4,74,18,0.75,0,4.13,2,PHI,,5.31,1.44,R
Dane Dunning,2024/5/29 00:00,5,0,0,3,4,6,92,7,0.777,1,4.1,1.67,AZ,,5.31,1.44,R
Dane Dunning,2024/6/4 00:00,5,3,3,4,1,4,84,6,0.685,1,4.37,2,DET,,5.31,1.44,R
Dane Dunning,2024/6/11 00:00,3.2,6,6,4,3,2,84,7,0.781,0,4.4,3,LAD,,5.31,1.44,R
Dane Dunning,2024/6/16 00:00,4.2,2,2,4,3,8,98,5,0.687,0,4.13,3.67,SEA,,5.31,1.44,R
Dane Dunning,2024/6/25 00:00,2.1,1,1,2,0,1,37,9,0.729,0,3.17,3,MIL,,5.31,1.44,R
Dane Dunning,2024/6/29 00:00,1.1,0,0,3,2,1,37,4,0.751,0,2.47,1,BAL,,5.31,1.44,R
Dane Dunning,2024/7/3 00:00,2.1,2,2,3,0,3,58,4,0.745,1,1.77,1,SD,,5.31,1.44,R
Dane Dunning,2024/7/27 00:00,3,2,2,5,2,2,63,24,0.703,0,2.07,1.33,TOR,,5.31,1.44,R
Dane Dunning,2024/7/31 00:00,1.1,2,2,4,0,0,22,4,0.703,0,2.07,2,STL,,5.31,1.44,R
Dane Dunning,2024/8/2 00:00,2,0,0,2,0,1,38,2,0.741,1,2.03,1.33,BOS,,5.31,1.44,R
Dane Dunning,2024/8/6 00:00,4,3,3,6,3,2,61,4,0.741,1,2.37,1.67,HOU,,5.31,1.44,R
Dane Dunning,2024/8/11 00:00,2,0,0,2,1,1,28,5,0.761,0,2.67,1,NYY,,5.31,1.44,R
Dane Dunning,2024/8/14 00:00,5,4,4,5,1,3,76,3,0.741,0,3.67,2.33,BOS,,5.31,1.44,R
Dane Dunning,2024/8/19 00:00,4,3,3,5,1,4,63,5,0.672,1,3.67,2.33,PIT,,5.31,1.44,R
Dane Dunning,2024/8/24 00:00,1,1,1,2,0,0,17,5,0.703,0,3.33,2.67,CLE,,5.31,1.44,R
Dane Dunning,2024/8/30 00:00,3,5,5,6,0,0,57,6,0.694,1,2.67,3,OAK,,5.31,1.44,R
Dane Dunning,2024/9/21 00:00,3.2,2,2,7,1,5,81,22,0.687,1,2.4,2.67,SEA,,5.31,1.44,R
Dane Dunning,2024/9/28 00:00,1,0,0,0,0,1,15,7,0.671,0,2.4,2.33,LAA,,5.31,1.44,R
Dan Altavilla,2024/6/10 00:00,1,0,0,0,0,2,12,5,0.761,1,1,0,NYY,,14.73,2.18,R
Dan Altavilla,2024/6/12 00:00,0.1,5,5,3,2,1,27,2,0.761,1,0.55,2.5,NYY,,14.73,2.18,R
Dan Altavilla,2024/6/16 00:00,0.2,0,0,0,0,0,10,4,0.781,0,0.43,1.67,LAD,,14.73,2.18,R
Dan Altavilla,2024/6/18 00:00,1,0,0,1,0,2,14,2,0.694,0,0.43,1.67,OAK,,14.73,2.18,R
Dan Altavilla,2024/6/19 00:00,0.2,1,1,1,1,0,20,1,0.694,0,0.47,0.33,OAK,,14.73,2.18,R
Darius Vines,2024/4/15 00:00,4.2,1,1,4,3,4,80,5,0.741,0,4.2,1,HOU,,8.56,1.83,R
Darius Vines,2024/4/21 00:00,5,4,4,7,0,2,74,6,0.686,1,4.6,2.5,TEX,,8.56,1.83,R
Darius Vines,2024/5/24 00:00,3,6,6,6,1,2,78,33,0.672,0,4.07,3.67,PIT,,8.56,1.83,R
Darius Vines,2024/7/29 00:00,1,2,3,4,0,1,25,66,0.729,0,3,4,MIL,,8.56,1.83,R
Darren McCaughan,2024/5/4 00:00,4.2,8,8,9,3,2,87,5,0.694,0,4.2,8,OAK,,6.21,1.62,R
Darren McCaughan,2024/6/23 00:00,2,2,2,4,2,0,44,50,0.703,1,3.1,5,TOR,,6.21,1.62,R
Darren McCaughan,2024/6/28 00:00,4,4,4,5,4,1,78,5,0.71,0,3.4,4.67,KC,,6.21,1.62,R
Darren McCaughan,2024/8/6 00:00,4,1,1,4,0,3,55,39,0.693,1,3.33,2.33,CIN,,6.21,1.62,R
Darren McCaughan,2024/8/8 00:00,1,0,0,2,0,2,26,2,0.693,1,3,1.67,CIN,,6.21,1.62,R
Darren McCaughan,2024/9/1 00:00,4,3,4,5,1,2,72,24,0.701,0,3,1.33,SF,,6.21,1.62,R
Darren McCaughan,2024/9/7 00:00,4.2,2,3,6,0,4,73,6,0.75,1,3.07,1.67,PHI,,6.21,1.62,R
Darren McCaughan,2024/9/12 00:00,5,3,3,6,2,1,84,5,0.684,0,4.4,2.67,WSH,,6.21,1.62,R
Darren McCaughan,2024/9/17 00:00,3.2,5,5,6,1,4,65,5,0.781,1,4.13,3.33,LAD,,6.21,1.62,R
Darren McCaughan,2024/9/22 00:00,4,1,1,4,1,5,67,5,0.724,1,4.07,3,ATL,,6.21,1.62,R
Darren McCaughan,2024/9/26 00:00,1,0,1,0,0,0,9,4,0.726,0,2.73,2,MIN,,6.21,1.62,R
Darren McCaughan,2024/9/28 00:00,4,0,0,2,1,4,54,2,0.703,0,3,0.33,TOR,,6.21,1.62,R
Daulton Jefferies,2024/3/31 00:00,2,5,9,9,0,1,55,5,0.745,0,2,5,SD,,9.82,1.91,R
Daulton Jefferies,2024/5/1 00:00,2.2,4,4,5,2,3,54,31,0.741,0,2.1,4.5,BOS,,9.82,1.91,R
Daulton Jefferies,2024/6/21 00:00,3,3,3,3,0,1,53,51,0.669,1,2.4,4,TB,,9.82,1.91,R
Daulton Jefferies,2024/6/24 00:00,2,4,4,4,0,1,39,3,0.693,0,2.4,3.67,CIN,,9.82,1.91,R
Daulton Jefferies,2024/6/28 00:00,3,0,0,2,1,3,51,4,0.724,0,2.67,2.33,ATL,,9.82,1.91,R
Daulton Jefferies,2024/7/5 00:00,2,0,0,1,1,3,29,7,0.734,1,2.33,1.33,NYM,,9.82,1.91,R
David Festa,2024/6/27 00:00,5,5,5,7,1,2,78,5,0.777,0,5,5,AZ,,4.9,1.32,R
David Festa,2024/7/3 00:00,5,7,7,9,0,6,81,6,0.685,1,5,6,DET,,4.9,1.32,R
David Festa,2024/7/24 00:00,4.1,1,1,4,2,7,73,21,0.75,1,4.7,4.33,PHI,,4.9,1.32,R
David Festa,2024/7/30 00:00,5,2,2,3,1,6,68,6,0.734,0,4.7,3.33,NYM,,4.9,1.32,R
David Festa,2024/8/5 00:00,5,0,0,2,2,9,82,6,0.71,0,4.7,1,CHC,,4.9,1.32,R
David Festa,2024/8/11 00:00,3.1,1,1,3,3,3,70,6,0.703,1,4.37,1,CLE,,4.9,1.32,R
David Festa,2024/8/17 00:00,5,2,2,6,0,6,81,6,0.686,0,4.37,1,TEX,,4.9,1.32,R
David Festa,2024/8/23 00:00,3.2,3,3,3,2,5,75,6,0.703,1,3.77,2,STL,,4.9,1.32,R
David Festa,2024/8/28 00:00,6,2,2,2,1,7,88,5,0.724,1,4.73,2.33,ATL,,4.9,1.32,R
David Festa,2024/9/3 00:00,5,2,2,5,1,7,90,6,0.669,0,4.73,2.33,TB,,4.9,1.32,R
David Festa,2024/9/9 00:00,4,4,4,4,3,4,66,6,0.671,1,5,2.67,LAA,,4.9,1.32,R
David Festa,2024/9/15 00:00,3.2,2,2,3,3,4,72,6,0.693,1,4.07,2.67,CIN,,4.9,1.32,R
David Festa,2024/9/20 00:00,5,1,1,4,3,6,103,5,0.741,0,4.07,2.33,BOS,,4.9,1.32,R
David Festa,2024/9/26 00:00,4.1,3,4,7,1,5,72,6,0.678,1,4.1,2,MIA,,4.9,1.32,R
David Peterson,2024/5/29 00:00,5,2,3,7,1,3,86,5,0.781,1,5,2,LAD,,2.9,1.29,L
David Peterson,2024/6/4 00:00,6.2,2,2,5,2,2,81,6,0.684,0,5.6,2,WSH,,2.9,1.29,L
David Peterson,2024/6/12 00:00,5,4,4,8,2,1,84,8,0.678,1,5.4,2.67,MIA,,2.9,1.29,L
David Peterson,2024/6/17 00:00,6,2,2,4,3,6,100,5,0.686,0,5.73,2.67,TEX,,2.9,1.29,L
David Peterson,2024/6/25 00:00,4.1,1,1,3,5,8,104,8,0.761,1,5.03,2.33,NYY,,2.9,1.29,L
David Peterson,2024/7/1 00:00,6.1,2,2,7,1,2,86,6,0.684,0,5.4,1.67,WSH,,2.9,1.29,L
David Peterson,2024/7/6 00:00,4.1,2,2,5,2,5,87,5,0.672,0,4.77,1.67,PIT,,2.9,1.29,L
David Peterson,2024/7/11 00:00,6,0,0,4,3,5,102,5,0.684,1,5.4,1.33,WSH,,2.9,1.29,L
David Peterson,2024/7/22 00:00,5,2,2,6,4,4,88,11,0.678,0,5.03,1.33,MIA,,2.9,1.29,L
David Peterson,2024/7/28 00:00,5,4,4,4,3,7,88,6,0.724,1,5.33,2,ATL,,2.9,1.29,L
David Peterson,2024/8/3 00:00,6,2,2,5,1,4,82,6,0.671,0,5.33,2.67,LAA,,2.9,1.29,L
David Peterson,2024/8/8 00:00,5,1,1,4,3,5,88,5,0.704,0,5.33,2.33,COL,,2.9,1.29,L
David Peterson,2024/8/14 00:00,6.1,0,1,3,4,4,88,6,0.694,1,5.7,1,OAK,,2.9,1.29,L
David Peterson,2024/8/19 00:00,7,2,3,6,1,8,101,5,0.751,1,6.03,1,BAL,,2.9,1.29,L
David Peterson,2024/8/24 00:00,7.1,1,1,5,2,2,96,5,0.745,0,6.73,1,SD,,2.9,1.29,L
David Peterson,2024/8/29 00:00,7,2,2,7,2,4,88,5,0.777,0,7.03,1.67,AZ,,2.9,1.29,L
David Peterson,2024/9/3 00:00,6,1,1,6,1,11,89,5,0.741,1,6.7,1.33,BOS,,2.9,1.29,L
David Peterson,2024/9/10 00:00,4.1,4,5,8,2,2,76,7,0.703,0,5.7,2.33,TOR,,2.9,1.29,L
David Peterson,2024/9/15 00:00,7.2,1,1,4,1,6,99,5,0.75,0,5.77,2,PHI,,2.9,1.29,L
David Peterson,2024/9/20 00:00,3.2,4,5,8,0,4,64,5,0.75,1,4.83,3,PHI,,2.9,1.29,L
David Peterson,2024/9/29 00:00,7,0,0,1,3,8,95,9,0.729,0,5.8,1.67,MIL,,2.9,1.29,L
David Peterson,2024/10/3 00:00,1,0,0,1,0,1,8,4,0.729,0,3.73,1.33,MIL,,2.9,1.29,L
David Peterson,2024/10/5 00:00,3,0,0,1,3,1,50,2,0.75,0,3.67,0,PHI,,2.9,1.29,L
David Peterson,2024/10/9 00:00,2.1,0,0,2,0,1,23,4,0.75,1,2.03,0,PHI,,2.9,1.29,L
David Peterson,2024/10/13 00:00,2.1,1,2,4,1,2,40,4,0.781,0,2.4,0.33,LAD,,2.9,1.29,L
David Peterson,2024/10/18 00:00,3.2,2,2,6,4,3,79,5,0.781,1,2.47,1,LAD,,2.9,1.29,L
Davis Daniel,2024/6/27 00:00,8,0,0,4,0,8,99,5,0.685,1,8,0,DET,,6.23,1.48,R
Davis Daniel,2024/7/3 00:00,5,4,5,7,1,3,88,6,0.694,0,6.5,2,OAK,,6.23,1.48,R
Davis Daniel,2024/7/8 00:00,3.2,7,7,8,0,3,61,5,0.686,1,5.4,3.67,TEX,,6.23,1.48,R
Davis Daniel,2024/7/31 00:00,5,1,1,5,1,5,85,23,0.704,1,4.4,4,COL,,6.23,1.48,R
Davis Daniel,2024/8/7 00:00,3.1,5,5,7,2,4,83,7,0.761,0,3.77,4.33,NYY,,6.23,1.48,R
Davis Daniel,2024/8/12 00:00,5,4,4,8,2,5,92,5,0.703,1,4.37,3.33,TOR,,6.23,1.48,R
Davis Martin,2024/7/27 00:00,2.2,1,1,3,3,3,60,5,0.687,1,2.2,1,SEA,,4.32,1.46,R
Davis Martin,2024/8/2 00:00,3.2,4,4,6,3,5,75,6,0.726,0,2.7,2.5,MIN,,4.32,1.46,R
Davis Martin,2024/8/7 00:00,6,0,0,2,1,4,82,5,0.694,0,3.8,1.67,OAK,,4.32,1.46,R
Davis Martin,2024/8/14 00:00,5.2,1,1,4,3,5,85,7,0.761,1,4.8,1.67,NYY,,4.32,1.46,R
Davis Martin,2024/8/20 00:00,4.1,2,3,4,2,5,82,6,0.701,0,5.1,1,SF,,4.32,1.46,R
Davis Martin,2024/8/26 00:00,5,1,1,7,1,4,88,6,0.685,1,4.77,1.33,DET,,4.32,1.46,R
Davis Martin,2024/8/31 00:00,5,4,4,5,1,6,90,5,0.734,1,4.7,2.33,NYM,,4.32,1.46,R
Davis Martin,2024/9/6 00:00,6,1,1,3,1,3,86,6,0.741,0,5.33,2,BOS,,4.32,1.46,R
Davis Martin,2024/9/11 00:00,3,5,5,6,1,4,72,5,0.703,1,4.67,3.33,CLE,,4.32,1.46,R
Davis Martin,2024/9/17 00:00,5,3,3,7,2,4,87,6,0.671,0,4.67,3,LAA,,4.32,1.46,R
Davis Martin,2024/9/25 00:00,3.2,2,2,3,5,4,85,8,0.671,1,3.73,3.33,LAA,,4.32,1.46,R
Dean Kremer,2024/4/1 00:00,5.1,3,3,3,1,5,85,5,0.71,1,5.1,3,KC,,4.1,1.24,R
Dean Kremer,2024/4/7 00:00,7,0,1,5,0,6,91,6,0.672,0,6.05,1.5,PIT,,4.1,1.24,R
Dean Kremer,2024/4/13 00:00,4,6,8,10,1,3,85,6,0.729,1,5.37,3,MIL,,4.1,1.24,R
Dean Kremer,2024/4/19 00:00,5.2,3,3,2,3,3,91,6,0.71,0,5.4,3,KC,,4.1,1.24,R
Dean Kremer,2024/4/24 00:00,5.1,2,2,3,1,10,101,5,0.671,0,4.77,3.67,LAA,,4.1,1.24,R
Dean Kremer,2024/4/30 00:00,7,2,2,4,4,4,93,6,0.761,1,5.77,2.33,NYY,,4.1,1.24,R
Dean Kremer,2024/5/5 00:00,6,0,0,1,1,6,93,5,0.693,0,6.03,1.33,CIN,,4.1,1.24,R
Dean Kremer,2024/5/12 00:00,5.2,3,6,4,4,10,100,7,0.777,1,6.07,1.67,AZ,,4.1,1.24,R
Dean Kremer,2024/5/20 00:00,4,5,5,6,3,2,86,8,0.703,0,5.07,2.67,STL,,4.1,1.24,R
Dean Kremer,2024/7/3 00:00,5,0,0,2,2,8,83,44,0.687,0,4.73,2.67,SEA,,4.1,1.24,R
Dean Kremer,2024/7/9 00:00,4,5,7,7,3,3,85,6,0.71,1,4.33,3.33,CHC,,4.1,1.24,R
Dean Kremer,2024/7/14 00:00,4.2,2,2,4,2,4,83,5,0.761,1,4.4,2.33,NYY,,4.1,1.24,R
Dean Kremer,2024/7/21 00:00,5.1,3,3,5,3,2,89,7,0.686,0,4.43,3.33,TEX,,4.1,1.24,R
Dean Kremer,2024/7/27 00:00,6,1,4,7,1,7,105,6,0.745,1,5.1,2,SD,,4.1,1.24,R
Dean Kremer,2024/8/2 00:00,5,4,4,6,2,2,95,6,0.703,0,5.37,2.67,CLE,,4.1,1.24,R
Dean Kremer,2024/8/8 00:00,4.1,5,5,4,5,6,96,6,0.703,0,5.03,3.33,TOR,,4.1,1.24,R
Dean Kremer,2024/8/14 00:00,6,1,1,5,2,3,92,6,0.684,1,5.03,3.33,WSH,,4.1,1.24,R
Dean Kremer,2024/8/20 00:00,6,1,1,2,3,7,100,6,0.734,0,5.37,2.33,NYM,,4.1,1.24,R
Dean Kremer,2024/8/25 00:00,6,3,3,7,2,5,92,5,0.741,1,6,1.67,HOU,,4.1,1.24,R
Dean Kremer,2024/8/31 00:00,3.1,4,4,6,1,3,66,6,0.704,0,5.03,2.67,COL,,4.1,1.24,R
Dean Kremer,2024/9/6 00:00,6,0,0,2,3,7,88,6,0.669,1,5.03,2.33,TB,,4.1,1.24,R
Dean Kremer,2024/9/11 00:00,7,1,2,5,2,7,103,5,0.741,0,5.37,1.67,BOS,,4.1,1.24,R
Dean Kremer,2024/9/18 00:00,6,4,5,7,0,7,86,7,0.701,1,6.33,1.67,SF,,4.1,1.24,R
Dean Kremer,2024/9/24 00:00,5,1,1,3,2,3,83,6,0.761,0,6,2,NYY,,4.1,1.24,R
DJ Herz,2024/6/4 00:00,4,4,4,7,2,3,75,5,0.734,1,4,4,NYM,,4.16,1.26,L
DJ Herz,2024/6/9 00:00,4.1,2,2,4,3,5,87,5,0.724,1,4.05,3,ATL,,4.16,1.26,L
DJ Herz,2024/6/15 00:00,6,0,0,1,0,13,84,6,0.678,1,4.7,2,MIA,,4.16,1.26,L
DJ Herz,2024/6/21 00:00,3.2,3,4,7,0,5,76,6,0.704,0,4.43,1.67,COL,,4.16,1.26,L
DJ Herz,2024/6/26 00:00,3.1,4,4,6,2,1,66,5,0.745,0,4.1,2.33,SD,,4.16,1.26,L
DJ Herz,2024/7/2 00:00,5.2,1,1,5,0,10,92,6,0.734,1,3.83,2.67,NYM,,4.16,1.26,L
DJ Herz,2024/7/7 00:00,4.1,4,5,5,2,4,102,5,0.703,1,4.13,3,STL,,4.16,1.26,L
DJ Herz,2024/7/23 00:00,5,2,2,5,2,4,79,16,0.745,1,4.77,2.33,SD,,4.16,1.26,L
DJ Herz,2024/7/28 00:00,5,2,2,3,1,8,79,5,0.703,0,4.7,2.67,STL,,4.16,1.26,L
DJ Herz,2024/8/3 00:00,5,0,1,2,1,6,77,6,0.729,1,5,1.33,MIL,,4.16,1.26,L
DJ Herz,2024/8/8 00:00,2.2,2,2,4,4,4,74,5,0.701,1,4.07,1.33,SF,,4.16,1.26,L
DJ Herz,2024/8/14 00:00,6,2,2,4,2,5,85,6,0.751,0,4.4,1.33,BAL,,4.16,1.26,L
DJ Herz,2024/8/20 00:00,5.2,2,3,6,2,7,93,6,0.704,1,4.47,2,COL,,4.16,1.26,L
DJ Herz,2024/8/25 00:00,5,0,0,1,3,8,92,5,0.724,0,5.4,1.33,ATL,,4.16,1.26,L
DJ Herz,2024/8/31 00:00,4.2,4,4,3,2,5,87,6,0.71,1,4.8,2,CHC,,4.16,1.26,L
DJ Herz,2024/9/7 00:00,5,0,0,0,3,5,87,7,0.672,0,4.73,1.33,PIT,,4.16,1.26,L
DJ Herz,2024/9/13 00:00,5,1,1,4,1,5,87,6,0.678,1,4.73,1.67,MIA,,4.16,1.26,L
DJ Herz,2024/9/18 00:00,3.1,7,7,6,3,5,83,5,0.734,0,4.37,2.67,NYM,,4.16,1.26,L
DJ Herz,2024/9/25 00:00,5,1,1,3,3,3,81,7,0.71,1,4.37,3,KC,,4.16,1.26,L
DL Hall,2024/3/30 00:00,4,2,2,6,2,1,73,5,0.734,0,4,2,NYM,,5.02,1.6,L
DL Hall,2024/4/6 00:00,5.1,3,3,8,2,5,90,7,0.687,1,4.55,2.5,SEA,,5.02,1.6,L
DL Hall,2024/4/13 00:00,3.1,5,5,8,1,4,75,7,0.751,0,4.07,3.33,BAL,,5.02,1.6,L
DL Hall,2024/4/20 00:00,3.2,4,4,5,5,3,90,7,0.703,0,3.8,4,STL,,5.02,1.6,L
DL Hall,2024/8/11 00:00,4.2,1,3,4,3,9,92,113,0.693,1,3.5,3.33,CIN,,5.02,1.6,L
DL Hall,2024/8/30 00:00,7,0,0,4,1,5,83,19,0.693,0,4.8,1.67,CIN,,5.02,1.6,L
DL Hall,2024/9/4 00:00,4,0,0,0,2,6,68,5,0.703,1,5.07,0.33,STL,,5.02,1.6,L
DL Hall,2024/9/10 00:00,1.2,0,0,0,1,1,18,6,0.701,0,4.07,0,SF,,5.02,1.6,L
DL Hall,2024/9/15 00:00,3,5,5,5,3,4,80,5,0.777,0,2.73,1.67,AZ,,5.02,1.6,L
DL Hall,2024/9/20 00:00,1.1,4,4,5,0,1,32,5,0.777,1,1.77,3,AZ,,5.02,1.6,L
DL Hall,2024/9/22 00:00,2,0,0,0,1,3,33,2,0.777,1,2.03,3,AZ,,5.02,1.6,L
DL Hall,2024/9/25 00:00,1,0,0,1,0,1,19,3,0.672,0,1.37,1.33,PIT,,5.02,1.6,L
DL Hall,2024/9/29 00:00,2,0,0,2,0,1,29,4,0.734,1,1.67,0,NYM,,5.02,1.6,L
Drew Rasmussen,2024/8/7 00:00,2,0,0,0,0,3,28,5,0.703,0,2,0,STL,,2.83,1.08,R
Drew Rasmussen,2024/8/10 00:00,1,3,3,4,0,0,30,3,0.751,1,1.5,1.5,BAL,,2.83,1.08,R
Drew Rasmussen,2024/8/13 00:00,2,0,0,2,0,3,24,3,0.741,1,1.67,1,HOU,,2.83,1.08,R
Drew Rasmussen,2024/8/18 00:00,2,0,0,0,0,2,21,5,0.777,1,1.67,1,AZ,,2.83,1.08,R
Drew Rasmussen,2024/8/21 00:00,1,0,0,1,1,3,28,3,0.694,0,1.67,0,OAK,,2.83,1.08,R
Drew Rasmussen,2024/8/25 00:00,2,0,0,1,2,3,36,4,0.781,0,1.67,0,LAD,,2.83,1.08,R
Drew Rasmussen,2024/8/28 00:00,2,0,1,2,0,2,26,3,0.687,0,1.67,0,SEA,,2.83,1.08,R
Drew Rasmussen,2024/8/31 00:00,2,2,2,4,1,0,38,3,0.745,1,2,0.67,SD,,2.83,1.08,R
Drew Rasmussen,2024/9/3 00:00,2,0,0,0,0,3,22,3,0.726,1,2,0.67,MIN,,2.83,1.08,R
Drew Rasmussen,2024/9/7 00:00,1.2,0,0,0,0,2,16,4,0.751,0,1.73,0.67,BAL,,2.83,1.08,R
Drew Rasmussen,2024/9/11 00:00,1.2,1,1,2,1,1,31,4,0.75,0,1.47,0.33,PHI,,2.83,1.08,R
Drew Rasmussen,2024/9/14 00:00,2,0,0,1,0,2,28,3,0.703,0,1.47,0.33,CLE,,2.83,1.08,R
Drew Rasmussen,2024/9/18 00:00,1.1,1,1,3,1,2,36,4,0.741,1,1.43,0.67,BOS,,2.83,1.08,R
Drew Rasmussen,2024/9/21 00:00,2,0,0,0,0,3,28,3,0.703,1,1.7,0.33,TOR,,2.83,1.08,R
Drew Rasmussen,2024/9/25 00:00,2,2,2,3,0,4,37,4,0.685,0,1.7,1,DET,,2.83,1.08,R
